phase_id,track_id,artifact_group,artifact_type,relative_path,exists,source_manifest,notes
phase5,figure_package_publication,figure_package_publication,case_2016_09_06__prototype_pygnome_similarity_summary__opendrift__single_forecast__2016_09_08__single__paper__case_2016_09_06_prototype_2016_48h_opendrift_single.png,output/figure_package_publication/case_2016_09_06__prototype_pygnome_similarity_summary__opendrift__single_forecast__2016_09_08__single__paper__case_2016_09_06_prototype_2016_48h_opendrift_single.png,True,,Read-only publication-grade figure package artifact built from existing outputs for canonical defense and paper presentation.
phase5,figure_package_publication,figure_package_publication,case_2016_09_06__prototype_pygnome_similarity_summary__opendrift__single_forecast__2016_09_09__single__paper__case_2016_09_06_prototype_2016_72h_opendrift_single.png,output/figure_package_publication/case_2016_09_06__prototype_pygnome_similarity_summary__opendrift__single_forecast__2016_09_09__single__paper__case_2016_09_06_prototype_2016_72h_opendrift_single.png,True,,Read-only publication-grade figure package artifact built from existing outputs for canonical defense and paper presentation.
phase5,figure_package_publication,figure_package_publication,case_2016_09_06__prototype_pygnome_similarity_summary__opendrift_p50__single_forecast__2016_09_07__single__paper__case_2016_09_06_prototype_2016_24h_opendrift_p50_single.png,output/figure_package_publication/case_2016_09_06__prototype_pygnome_similarity_summary__opendrift_p50__single_forecast__2016_09_07__single__paper__case_2016_09_06_prototype_2016_24h_opendrift_p50_single.png,True,,Read-only publication-grade figure package artifact built from existing outputs for canonical defense and paper presentation.
phase5,figure_package_publication,figure_package_publication,case_2016_09_06__prototype_pygnome_similarity_summary__opendrift_p50__single_forecast__2016_09_08__single__paper__case_2016_09_06_prototype_2016_48h_opendrift_p50_single.png,output/figure_package_publication/case_2016_09_06__prototype_pygnome_similarity_summary__opendrift_p50__single_forecast__2016_09_08__single__paper__case_2016_09_06_prototype_2016_48h_opendrift_p50_single.png,True,,Read-only publication-grade figure package artifact built from existing outputs for canonical defense and paper presentation.
phase5,figure_package_publication,figure_package_publication,case_2016_09_06__prototype_pygnome_similarity_summary__opendrift_p50__single_forecast__2016_09_09__single__paper__case_2016_09_06_prototype_2016_72h_opendrift_p50_single.png,output/figure_package_publication/case_2016_09_06__prototype_pygnome_similarity_summary__opendrift_p50__single_forecast__2016_09_09__single__paper__case_2016_09_06_prototype_2016_72h_opendrift_p50_single.png,True,,Read-only publication-grade figure package artifact built from existing outputs for canonical defense and paper presentation.
phase5,figure_package_publication,figure_package_publication,case_2016_09_06__prototype_pygnome_similarity_summary__opendrift_p90__single_forecast__2016_09_07__single__paper__case_2016_09_06_prototype_2016_24h_opendrift_p90_single.png,output/figure_package_publication/case_2016_09_06__prototype_pygnome_similarity_summary__opendrift_p90__single_forecast__2016_09_07__single__paper__case_2016_09_06_prototype_2016_24h_opendrift_p90_single.png,True,,Read-only publication-grade figure package artifact built from existing outputs for canonical defense and paper presentation.
phase5,figure_package_publication,figure_package_publication,case_2016_09_06__prototype_pygnome_similarity_summary__opendrift_p90__single_forecast__2016_09_08__single__paper__case_2016_09_06_prototype_2016_48h_opendrift_p90_single.png,output/figure_package_publication/case_2016_09_06__prototype_pygnome_similarity_summary__opendrift_p90__single_forecast__2016_09_08__single__paper__case_2016_09_06_prototype_2016_48h_opendrift_p90_single.png,True,,Read-only publication-grade figure package artifact built from existing outputs for canonical defense and paper presentation.
phase5,figure_package_publication,figure_package_publication,case_2016_09_06__prototype_pygnome_similarity_summary__opendrift_p90__single_forecast__2016_09_09__single__paper__case_2016_09_06_prototype_2016_72h_opendrift_p90_single.png,output/figure_package_publication/case_2016_09_06__prototype_pygnome_similarity_summary__opendrift_p90__single_forecast__2016_09_09__single__paper__case_2016_09_06_prototype_2016_72h_opendrift_p90_single.png,True,,Read-only publication-grade figure package artifact built from existing outputs for canonical defense and paper presentation.
phase5,figure_package_publication,figure_package_publication,case_2016_09_06__prototype_pygnome_similarity_summary__opendrift_vs_pygnome__comparison_board__2016_09_07_to_2016_09_09__board__slide__case_2016_09_06_prototype_2016_24_48_72h_opendrift_vs_pygnome_board.png,output/figure_package_publication/case_2016_09_06__prototype_pygnome_similarity_summary__opendrift_vs_pygnome__comparison_board__2016_09_07_to_2016_09_09__board__slide__case_2016_09_06_prototype_2016_24_48_72h_opendrift_vs_pygnome_board.png,True,,Read-only publication-grade figure package artifact built from existing outputs for canonical defense and paper presentation.
phase5,figure_package_publication,figure_package_publication,case_2016_09_06__prototype_pygnome_similarity_summary__pygnome__single_forecast__2016_09_07__single__paper__case_2016_09_06_prototype_2016_24h_pygnome_single.png,output/figure_package_publication/case_2016_09_06__prototype_pygnome_similarity_summary__pygnome__single_forecast__2016_09_07__single__paper__case_2016_09_06_prototype_2016_24h_pygnome_single.png,True,,Read-only publication-grade figure package artifact built from existing outputs for canonical defense and paper presentation.
phase5,figure_package_publication,figure_package_publication,case_2016_09_06__prototype_pygnome_similarity_summary__pygnome__single_forecast__2016_09_08__single__paper__case_2016_09_06_prototype_2016_48h_pygnome_single.png,output/figure_package_publication/case_2016_09_06__prototype_pygnome_similarity_summary__pygnome__single_forecast__2016_09_08__single__paper__case_2016_09_06_prototype_2016_48h_pygnome_single.png,True,,Read-only publication-grade figure package artifact built from existing outputs for canonical defense and paper presentation.
phase5,figure_package_publication,figure_package_publication,case_2016_09_06__prototype_pygnome_similarity_summary__pygnome__single_forecast__2016_09_09__single__paper__case_2016_09_06_prototype_2016_72h_pygnome_single.png,output/figure_package_publication/case_2016_09_06__prototype_pygnome_similarity_summary__pygnome__single_forecast__2016_09_09__single__paper__case_2016_09_06_prototype_2016_72h_pygnome_single.png,True,,Read-only publication-grade figure package artifact built from existing outputs for canonical defense and paper presentation.
phase5,figure_package_publication,figure_package_publication,case_2016_09_17__prototype_pygnome_similarity_summary__opendrift__single_forecast__2016_09_18__single__paper__case_2016_09_17_prototype_2016_24h_opendrift_single.png,output/figure_package_publication/case_2016_09_17__prototype_pygnome_similarity_summary__opendrift__single_forecast__2016_09_18__single__paper__case_2016_09_17_prototype_2016_24h_opendrift_single.png,True,,Read-only publication-grade figure package artifact built from existing outputs for canonical defense and paper presentation.
phase5,figure_package_publication,figure_package_publication,case_2016_09_17__prototype_pygnome_similarity_summary__opendrift__single_forecast__2016_09_19__single__paper__case_2016_09_17_prototype_2016_48h_opendrift_single.png,output/figure_package_publication/case_2016_09_17__prototype_pygnome_similarity_summary__opendrift__single_forecast__2016_09_19__single__paper__case_2016_09_17_prototype_2016_48h_opendrift_single.png,True,,Read-only publication-grade figure package artifact built from existing outputs for canonical defense and paper presentation.
phase5,figure_package_publication,figure_package_publication,case_2016_09_17__prototype_pygnome_similarity_summary__opendrift__single_forecast__2016_09_20__single__paper__case_2016_09_17_prototype_2016_72h_opendrift_single.png,output/figure_package_publication/case_2016_09_17__prototype_pygnome_similarity_summary__opendrift__single_forecast__2016_09_20__single__paper__case_2016_09_17_prototype_2016_72h_opendrift_single.png,True,,Read-only publication-grade figure package artifact built from existing outputs for canonical defense and paper presentation.
phase5,figure_package_publication,figure_package_publication,case_2016_09_17__prototype_pygnome_similarity_summary__opendrift_p50__single_forecast__2016_09_18__single__paper__case_2016_09_17_prototype_2016_24h_opendrift_p50_single.png,output/figure_package_publication/case_2016_09_17__prototype_pygnome_similarity_summary__opendrift_p50__single_forecast__2016_09_18__single__paper__case_2016_09_17_prototype_2016_24h_opendrift_p50_single.png,True,,Read-only publication-grade figure package artifact built from existing outputs for canonical defense and paper presentation.
phase5,figure_package_publication,figure_package_publication,case_2016_09_17__prototype_pygnome_similarity_summary__opendrift_p50__single_forecast__2016_09_19__single__paper__case_2016_09_17_prototype_2016_48h_opendrift_p50_single.png,output/figure_package_publication/case_2016_09_17__prototype_pygnome_similarity_summary__opendrift_p50__single_forecast__2016_09_19__single__paper__case_2016_09_17_prototype_2016_48h_opendrift_p50_single.png,True,,Read-only publication-grade figure package artifact built from existing outputs for canonical defense and paper presentation.
phase5,figure_package_publication,figure_package_publication,case_2016_09_17__prototype_pygnome_similarity_summary__opendrift_p50__single_forecast__2016_09_20__single__paper__case_2016_09_17_prototype_2016_72h_opendrift_p50_single.png,output/figure_package_publication/case_2016_09_17__prototype_pygnome_similarity_summary__opendrift_p50__single_forecast__2016_09_20__single__paper__case_2016_09_17_prototype_2016_72h_opendrift_p50_single.png,True,,Read-only publication-grade figure package artifact built from existing outputs for canonical defense and paper presentation.
phase5,figure_package_publication,figure_package_publication,case_2016_09_17__prototype_pygnome_similarity_summary__opendrift_p90__single_forecast__2016_09_18__single__paper__case_2016_09_17_prototype_2016_24h_opendrift_p90_single.png,output/figure_package_publication/case_2016_09_17__prototype_pygnome_similarity_summary__opendrift_p90__single_forecast__2016_09_18__single__paper__case_2016_09_17_prototype_2016_24h_opendrift_p90_single.png,True,,Read-only publication-grade figure package artifact built from existing outputs for canonical defense and paper presentation.
phase5,figure_package_publication,figure_package_publication,case_2016_09_17__prototype_pygnome_similarity_summary__opendrift_p90__single_forecast__2016_09_19__single__paper__case_2016_09_17_prototype_2016_48h_opendrift_p90_single.png,output/figure_package_publication/case_2016_09_17__prototype_pygnome_similarity_summary__opendrift_p90__single_forecast__2016_09_19__single__paper__case_2016_09_17_prototype_2016_48h_opendrift_p90_single.png,True,,Read-only publication-grade figure package artifact built from existing outputs for canonical defense and paper presentation.
phase5,figure_package_publication,figure_package_publication,case_2016_09_17__prototype_pygnome_similarity_summary__opendrift_p90__single_forecast__2016_09_20__single__paper__case_2016_09_17_prototype_2016_72h_opendrift_p90_single.png,output/figure_package_publication/case_2016_09_17__prototype_pygnome_similarity_summary__opendrift_p90__single_forecast__2016_09_20__single__paper__case_2016_09_17_prototype_2016_72h_opendrift_p90_single.png,True,,Read-only publication-grade figure package artifact built from existing outputs for canonical defense and paper presentation.
phase5,figure_package_publication,figure_package_publication,case_2016_09_17__prototype_pygnome_similarity_summary__opendrift_vs_pygnome__comparison_board__2016_09_18_to_2016_09_20__board__slide__case_2016_09_17_prototype_2016_24_48_72h_opendrift_vs_pygnome_board.png,output/figure_package_publication/case_2016_09_17__prototype_pygnome_similarity_summary__opendrift_vs_pygnome__comparison_board__2016_09_18_to_2016_09_20__board__slide__case_2016_09_17_prototype_2016_24_48_72h_opendrift_vs_pygnome_board.png,True,,Read-only publication-grade figure package artifact built from existing outputs for canonical defense and paper presentation.
phase5,figure_package_publication,figure_package_publication,case_2016_09_17__prototype_pygnome_similarity_summary__pygnome__single_forecast__2016_09_18__single__paper__case_2016_09_17_prototype_2016_24h_pygnome_single.png,output/figure_package_publication/case_2016_09_17__prototype_pygnome_similarity_summary__pygnome__single_forecast__2016_09_18__single__paper__case_2016_09_17_prototype_2016_24h_pygnome_single.png,True,,Read-only publication-grade figure package artifact built from existing outputs for canonical defense and paper presentation.
phase5,figure_package_publication,figure_package_publication,case_2016_09_17__prototype_pygnome_similarity_summary__pygnome__single_forecast__2016_09_19__single__paper__case_2016_09_17_prototype_2016_48h_pygnome_single.png,output/figure_package_publication/case_2016_09_17__prototype_pygnome_similarity_summary__pygnome__single_forecast__2016_09_19__single__paper__case_2016_09_17_prototype_2016_48h_pygnome_single.png,True,,Read-only publication-grade figure package artifact built from existing outputs for canonical defense and paper presentation.
phase5,figure_package_publication,figure_package_publication,case_2016_09_17__prototype_pygnome_similarity_summary__pygnome__single_forecast__2016_09_20__single__paper__case_2016_09_17_prototype_2016_72h_pygnome_single.png,output/figure_package_publication/case_2016_09_17__prototype_pygnome_similarity_summary__pygnome__single_forecast__2016_09_20__single__paper__case_2016_09_17_prototype_2016_72h_pygnome_single.png,True,,Read-only publication-grade figure package artifact built from existing outputs for canonical defense and paper presentation.
